id,year,date_start,date_end,type_of_violence,number_of_sources,where_prec,event_clarity,date_prec,latitude,longitude,region,region_enc,country_id,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,total_deaths,lethality_ratio,conflict_duration_days,active_year,pre_return,pre_volatility,event_return,post_return,post_volatility,market_reaction,volatility_change,n_indices_tracked,market_direction_5d,severity_class
291503,2014,2014-09-18,2014-09-18,1,1,2,1,1,35.01127,37.05324,Middle East,4,652,2,2,0,0,4,4,4,4,4.0,0,True,-0.0004087190681617,0.0061644733415369,0.0046839623973607,-0.0032768380358552,0.0090959270194564,-0.0028681189676934,0.0029314536779194,14,0,1
322639,2013,2013-10-10,2013-10-10,1,1,1,1,1,36.358583,37.010667,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,True,-0.0013587800386814,0.0083499182895806,0.0093572223989942,0.0031164513700557,0.007392597836481,0.0044752314087372,-0.0009573204530995,14,1,0
338816,2020,2020-03-05,2020-03-05,1,1,1,1,1,31.611795,65.705795,Asia,2,700,1,0,0,0,1,1,1,1,1.0,0,True,-0.0064201340546977,0.0194663149359671,-0.0016512424215492,-0.0318417255614243,0.0393588129957079,-0.0254215915067265,0.0198924980597407,14,0,0
262941,2013,2013-12-31,2013-12-31,1,2,1,1,1,33.061352,36.075915,Middle East,4,652,0,1,0,0,1,1,1,1,0.5,0,True,0.002763432671843,0.007969606783729,0.0047034420501554,-0.0025794766585032,0.0085654919130724,-0.0053429093303463,0.0005958851293434,14,0,0
290964,2014,2014-05-01,2014-05-01,1,1,6,1,1,35.0,38.0,Middle East,4,652,0,3,0,0,3,3,3,3,3.0,0,True,0.0002650375683888,0.007937333437991,0.0030266671067369,-0.0010376033285097,0.0064271028704484,-0.0013026408968986,-0.0015102305675425,14,0,1
250315,2017,2017-11-17,2017-11-17,3,1,1,1,1,-1.283333,36.816667,Africa,0,501,0,0,1,0,1,1,1,1,1.0,0,True,-0.0005817365290329,0.0057525625258736,0.0006959511290162,0.0014734769979397,0.0073770925280033,0.0020552135269726,0.0016245300021296,14,1,0
305125,2015,2015-01-06,2015-01-06,1,1,1,1,1,33.572264,36.401811,Middle East,4,652,0,0,0,1,1,1,1,1,1.0,0,True,0.0022039319165023,0.0135435153966371,-0.009272671191978,0.002962615441759,0.0116808789828565,0.0007586835252566,-0.0018626364137805,14,1,0
203227,2015,2015-10-29,2015-10-29,1,2,3,1,1,37.018129,69.405498,Asia,2,700,2,1,0,0,3,3,3,3,1.5,0,True,0.0035417712259764,0.0117293506014199,-0.002630154645393,0.0022781539458083,0.0115005271845092,-0.001263617280168,-0.0002288234169107,14,1,1
29277,2011,2011-09-11,2011-09-11,2,-1,3,1,1,8.1,29.9,Africa,0,626,0,0,0,2,2,2,2,2,-2.0,0,True,-0.0003872698987014,0.0192338827380136,,0.0018165611088708,0.0176801914792412,0.0022038310075722,-0.0015536912587723,13,1,1
309392,2013,2013-03-30,2013-03-30,1,1,4,1,1,35.766667,36.666667,Middle East,4,652,0,1,0,0,1,1,1,1,1.0,0,True,-0.0011114086798413,0.0088401668599357,,-0.003002914960029,0.0107091954317366,-0.0018915062801877,0.0018690285718009,14,0,0
514793,2004,2004-11-18,2004-11-18,3,1,3,1,1,5.633333,-75.416667,Americas,1,100,0,0,1,0,1,1,1,1,1.0,0,True,0.0026756745011564,0.0091432371094158,0.0002317226646863,-0.0013159555565084,0.0085229852344739,-0.0039916300576649,-0.0006202518749418,12,0,0
104012,2006,2006-02-06,2006-02-06,1,-1,3,1,1,27.41667,85.25,Asia,2,790,0,1,0,0,1,1,1,1,-1.0,0,True,0.0021276303527528,0.0113714816424769,0.0093586690998935,-0.0026933016630333,0.0092817872167658,-0.0048209320157861,-0.002089694425711,12,0,0
246697,2017,2017-10-24,2017-10-24,1,1,2,1,1,47.095833,37.549444,Europe,3,369,2,0,0,0,2,2,2,2,2.0,0,True,0.0011823856466703,0.0044174691438892,0.0004774955443896,0.0018046369359113,0.0057222051576871,0.000622251289241,0.0013047360137979,14,1,1
173872,2012,2012-07-02,2012-07-02,1,-1,4,1,1,32.83333,66.0,Asia,2,700,1,0,0,0,1,1,1,1,-1.0,0,True,0.0012545401273998,0.0122928551465301,0.0044413332998972,-0.0015677742522083,0.0097074716276747,-0.0028223143796082,-0.0025853835188553,14,0,0
203576,2015,2015-06-17,2015-06-17,1,2,2,1,1,2.121722,-74.766141,Americas,1,100,4,0,0,0,4,4,4,4,2.0,0,True,-0.002027514130868,0.009959504549624,0.0016420670198566,0.0017606819598936,0.0175246805849877,0.0037881960907617,0.0075651760353636,14,1,1
68474,2013,2013-12-13,2013-12-13,1,1,4,1,1,43.1,46.883333,Europe,3,365,1,0,0,0,1,1,1,1,1.0,0,True,-0.0022626381468965,0.0079771202251642,-0.000850469267606,0.0020737043749155,0.009647355708871,0.004336342521812,0.0016702354837067,14,1,0
94438,1996,1996-07-09,1996-07-09,1,-1,2,1,1,25.91174,93.7217,Asia,2,750,6,0,0,0,6,6,6,6,-6.0,0,True,-0.0010910184068883,0.0075248533358351,0.0043755080870911,-0.0078133874511966,0.0104827963710768,-0.0067223690443083,0.0029579430352416,7,0,2
233049,2016,2016-11-02,2016-11-02,1,2,1,1,1,33.572264,36.401811,Middle East,4,652,0,0,0,4,4,4,4,4,2.0,0,True,-0.0004680022974258,0.005165793099173,-0.0119122768030313,0.0017336650086315,0.0143966272101691,0.0022016673060574,0.009230834110996,14,1,1
389974,2021,2021-03-09,2021-03-09,2,1,1,1,1,27.48642,-109.94083,Americas,1,70,0,0,0,2,2,2,2,2,2.0,0,True,-0.0022011203675023,0.0160765315145848,0.003253883914419,0.0027351113851394,0.0091812860756737,0.0049362317526417,-0.0068952454389111,14,1,1
301420,2013,2013-01-20,2013-01-20,1,2,1,1,1,36.201241,37.161173,Middle East,4,652,0,1,5,0,6,7,6,6,3.0,0,True,0.0012965677345814,0.0080649567543753,,0.0004379180980178,0.007453012134542,-0.0008586496365636,-0.0006119446198332,14,1,2
338575,2020,2020-04-12,2020-04-13,1,1,4,1,2,35.0,63.75,Asia,2,700,0,0,0,0,0,5,0,0,0.0,1,True,0.0050959742820945,0.0252801204164467,,0.0041727552564492,0.0183512631102208,-0.0009232190256452,-0.0069288573062258,14,1,0
404941,2017,2017-04-15,2017-04-15,1,1,1,1,1,32.61889,36.10213,Middle East,4,652,0,2,0,0,2,2,2,2,2.0,0,True,-0.0006650837342715,0.0054498632357441,,0.0009331576318578,0.0086605169668702,0.0015982413661293,0.003210653731126,14,1,1
364437,2020,2020-10-20,2020-10-20,1,1,3,1,1,2.410514,42.976677,Africa,0,520,0,2,0,0,2,2,2,2,2.0,0,True,0.0017991208553875,0.009881953338552,0.0011870989107495,-0.0033719453510898,0.0085420923395736,-0.0051710662064774,-0.0013398609989784,14,0,1
62092,2000,2000-08-10,2000-08-10,1,-1,1,1,1,39.714356,70.287347,Asia,2,703,4,0,0,0,4,4,4,4,-4.0,0,True,0.0001035806311768,0.0163255292698643,0.0003252051675723,0.0031042243229862,0.0091498551386845,0.0030006436918093,-0.0071756741311798,12,1,1
351811,2020,2020-07-13,2020-07-13,1,1,1,1,1,37.123821,68.987602,Asia,2,700,2,0,0,0,2,2,2,2,2.0,0,True,0.0043035760891485,0.0126167482060761,0.0089507062523471,0.0007358243845979,0.0138753397878835,-0.0035677517045505,0.0012585915818073,14,1,1
392556,2016,2016-09-09,2016-09-09,2,1,2,1,1,33.742023,36.699847,Middle East,4,652,1,0,0,0,1,1,1,1,1.0,0,True,0.0017483284649061,0.0061033143884818,-0.0094172186805984,-0.0026682432808931,0.0106599552690317,-0.0044165717457992,0.0045566408805499,14,0,0
173910,2012,2012-07-07,2012-07-07,1,-1,3,1,1,32.92962,66.2608,Asia,2,700,0,0,6,0,6,6,6,6,-6.0,0,True,0.0019391357241646,0.0113722329422468,,-0.0022749346594426,0.0097722854246681,-0.0042140703836072,-0.0015999475175787,14,0,2
254425,2017,2017-01-27,2017-01-27,2,1,1,1,1,36.007944,39.096882,Middle East,4,652,0,0,4,0,4,5,4,4,4.0,0,True,0.0012256081914776,0.0068882029712675,-0.0014566737898174,-0.0003514676335611,0.0066142373578054,-0.0015770758250387,-0.000273965613462,14,0,1
491491,1993,1993-10-23,1993-10-23,3,1,2,1,1,-3.39238,29.92137,Africa,0,516,0,0,15,0,15,15,15,15,15.0,0,True,0.0031045174165942,0.0094737382441253,,0.0023345285823665,0.0092049322481819,-0.0007699888342277,-0.0002688059959434,7,1,2
255568,2018,2018-04-02,2018-04-02,3,2,2,1,1,13.148786,24.743967,Africa,0,625,0,0,0,2,2,2,2,2,1.0,0,True,-0.0025416110763076,0.0125288020811799,-0.0061365197166948,0.0018755056984892,0.0104749380219575,0.0044171167747968,-0.0020538640592224,14,1,1
13254,2004,2004-03-01,2004-03-08,2,1,3,1,4,8.60247,9.81029,Africa,0,475,0,0,0,7,7,7,7,7,7.0,7,True,0.0009173058669689,0.0091085410324325,0.0098532115887882,-0.0007587892820072,0.0091869724900526,-0.0016760951489761,7.84314576200134e-05,12,0,2
298955,2012,2012-07-19,2012-07-19,1,3,1,1,1,35.335876,40.140844,Middle East,4,652,0,0,15,0,15,15,15,15,5.0,0,True,-0.0015908217539316,0.0094329952589344,0.0087620791204999,-0.0045474320434695,0.0118610033154135,-0.0029566102895379,0.0024280080564791,14,0,2
28824,2012,2012-09-09,2012-09-09,3,-1,1,1,1,33.340582,44.400876,Middle East,4,645,0,0,5,0,5,5,5,5,-5.0,0,True,0.001064387411805,0.0109363122660292,,0.0046134326620619,0.008914100761429,0.0035490452502568,-0.0020222115046002,14,1,2
294603,2014,2014-04-16,2014-04-16,1,2,1,1,1,33.528426,36.352354,Middle East,4,652,0,2,0,0,2,2,2,2,1.0,0,True,-0.0009435188878183,0.0087837204824111,0.0072522781309468,0.0008103885069322,0.0065449790137411,0.0017539073947506,-0.00223874146867,14,1,1
392930,2014,2014-04-26,2014-04-26,3,1,1,1,1,36.413611,37.333611,Middle East,4,652,0,0,3,0,3,3,3,3,3.0,0,True,-0.0004898667503082,0.0080218531558632,,7.037371061375966e-05,0.007120042943938,0.000560240460922,-0.0009018102119251,14,1,1
85874,2002,2002-03-19,2002-03-19,1,1,2,1,1,34.159137,74.499328,Asia,2,750,0,2,0,0,2,2,2,2,2.0,0,True,0.0030255091716888,0.0125309539434071,0.0082805064992027,-0.0028488244131711,0.010526621884406,-0.00587433358486,-0.0020043320590011,12,0,1
421057,2015,2015-01-24,2015-01-24,1,1,2,1,1,48.333333,38.4,Europe,3,369,1,0,0,0,1,1,1,1,1.0,0,True,0.0024662163886435,0.0173757270571554,,-0.0011690765895185,0.009626283664735,-0.0036352929781621,-0.0077494433924204,14,0,0
386176,2020,2020-03-17,2020-03-17,2,1,1,1,1,17.59459,-99.17639,Americas,1,70,0,0,0,1,1,1,1,1,1.0,0,True,-0.0197292435448036,0.0409482738371762,0.01194418074714,0.0014467102150724,0.0538831226961171,0.0211759537598761,0.0129348488589409,14,1,0
477913,2003,2003-08-02,2003-08-02,1,1,3,1,1,5.83333,-76.25,Americas,1,100,0,3,0,0,3,3,3,3,3.0,0,True,0.0010752985226891,0.0096086600669323,,-0.0034472192810037,0.0090307788331684,-0.0045225178036929,-0.0005778812337638,12,0,1
242934,2017,2017-03-07,2017-03-07,1,1,1,1,1,34.936389,36.456944,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,True,0.0001999749325559,0.0059973701448857,4.19913782003789e-05,0.0007991271554444,0.0054764552403233,0.0005991522228884,-0.0005209149045623,14,1,0
293085,2014,2014-04-07,2014-04-07,1,1,4,1,1,36.25,37.616667,Middle East,4,652,1,0,0,0,1,1,1,1,1.0,0,True,0.002406908045968,0.0070313045791589,-0.0086946532682222,-0.0003082367622038,0.0095877085274449,-0.0027151448081718,0.002556403948286,14,0,0
339726,2015,2015-01-04,2015-01-04,1,1,2,1,1,34.10868,36.56868,Middle East,4,652,1,0,0,0,1,1,1,1,1.0,0,True,0.0028590162778025,0.0122134999821945,,-0.0006120272283446,0.0164774466849353,-0.0034710435061471,0.0042639467027407,14,0,0
87725,2011,2011-12-04,2011-12-04,3,-1,3,1,1,26.144028,85.174846,Asia,2,750,0,0,1,0,1,1,1,1,-1.0,0,True,0.0019004721061966,0.0186239946620806,,-0.0029088903623153,0.0120773388274579,-0.0048093624685119,-0.0065466558346226,13,0,0
407092,1993,1993-06-12,1993-06-12,1,2,1,1,1,44.226667,17.670556,Europe,3,346,10,14,0,0,24,24,24,24,12.0,0,True,-0.0001438719403417,0.0070866778666408,,-0.0010900886276963,0.0061462823768949,-0.0009462166873545,-0.0009403954897458,7,0,2
343339,2020,2020-05-05,2020-05-05,2,1,3,1,1,7.59094,10.2133,Africa,0,475,0,0,0,3,3,3,3,3,3.0,0,True,0.0007362224164384,0.0189293351801478,0.008902397587145,0.0028359466210803,0.0100609055579876,0.0020997242046419,-0.0088684296221602,14,1,1
147282,2014,2014-04-19,2014-04-20,1,1,1,1,2,2.51592,-76.40444,Americas,1,100,0,1,0,0,1,1,1,1,1.0,1,True,-0.0002153806431988,0.0094408818424337,,-0.0014941992477341,0.0073542389458042,-0.0012788186045353,-0.0020866428966294,14,0,0
326311,2013,2013-11-15,2013-11-15,3,3,1,1,1,34.69934,36.37083,Middle East,4,652,0,0,15,0,15,15,6,15,5.0,0,True,-0.0007841520832304,0.0078447781703161,0.0092681112222103,0.0006751137937878,0.0088635909294539,0.0014592658770182,0.0010188127591377,14,1,2
491158,1993,1993-11-16,1993-11-16,3,1,2,1,1,-3.00734,30.28505,Africa,0,516,0,0,1,0,1,1,1,1,1.0,0,True,-0.0012882048518097,0.0123826858337643,0.0016803354648795,-0.0056122757464647,0.0093379261285659,-0.004324070894655,-0.0030447597051983,7,0,0
89089,2012,2012-05-02,2012-05-02,3,-1,1,1,1,20.849846,83.064609,Asia,2,750,0,0,0,0,0,2,0,0,-0.0,0,True,0.0005977759683643,0.0097870029947716,0.0053977665043204,-0.0066599759085261,0.0091647958806646,-0.0072577518768904,-0.000622207114107,14,0,0
387267,2016,2016-06-22,2016-06-22,1,1,2,1,1,35.73451,35.96055,Middle East,4,652,0,1,0,0,1,1,1,1,1.0,0,True,-0.001841265180977,0.0122901043653077,0.0036718401101869,-0.0024332672685592,0.0235219009077274,-0.0005920020875822,0.0112317965424196,14,0,0
309365,2013,2013-03-29,2013-03-29,1,1,2,1,1,33.446314,36.338065,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,True,-0.0011668519268053,0.0088618020699401,0.0016145838410825,-0.003002914960029,0.0107091954317366,-0.0018360630332236,0.0018473933617965,14,0,0
99180,2008,2008-11-02,2008-11-02,3,-1,4,1,1,6.203358,101.720053,Asia,2,800,0,0,1,0,1,1,1,1,-1.0,0,True,-0.0010998857135591,0.0502334561504471,,0.0001687391885434,0.0367907092041736,0.0012686249021026,-0.0134427469462735,13,1,0
247475,2017,2017-11-20,2017-11-20,2,4,1,1,1,9.46344,11.68068,Africa,0,475,0,20,0,0,20,20,20,20,5.0,0,True,-0.0006788492925757,0.0061123740431254,0.0027597606063562,-4.025309114990946e-05,0.0080453069414527,0.0006385962014258,0.0019329328983273,14,0,2
348807,2012,2012-08-24,2012-08-24,1,1,1,1,1,35.549444,36.466944,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,True,-0.0001164161409575,0.0063346565652373,-0.0038907590240047,-0.002802446013421,0.007069289642485,-0.0026860298724635,0.0007346330772477,14,0,0
99064,2006,2006-12-15,2006-12-15,3,-1,4,1,1,6.333333,101.25,Asia,2,800,0,0,1,0,1,1,1,1,-1.0,0,True,0.0025667849888398,0.0105445938576385,0.0047961095309485,0.0002878256426128,0.0090061034447526,-0.002278959346227,-0.0015384904128859,12,1,0
363728,2007,2007-11-21,2007-11-21,2,1,3,1,1,20.40211,-103.20482,Americas,1,70,0,0,0,1,1,1,1,1,1.0,0,True,-0.0054730857876411,0.0171967208901909,-0.0227186225697016,0.0022162542605956,0.0185281052517216,0.0076893400482367,0.0013313843615306,13,1,0
417723,2021,2021-01-11,2021-01-11,2,1,3,1,1,2.266667,-77.25,Americas,1,100,0,0,0,1,1,1,1,1,1.0,0,False,0.0060848774751263,0.0087133418783253,-0.0025753832884761,0.0003296559527635,0.0087280881162301,-0.0057552215223628,1.47462379047527e-05,14,1,0
459287,2003,2003-05-30,2003-05-30,3,1,3,1,1,7.03639,-76.95222,Americas,1,100,0,0,1,0,1,1,1,1,1.0,0,True,0.0018739735433415,0.0122689935136046,0.0061211078333396,0.0040535496214165,0.0120704123465419,0.002179576078075,-0.0001985811670627,12,1,0
37155,2000,2000-01-08,2000-01-08,1,-1,5,1,1,3.5,33.0,Africa,0,500,0,9,0,0,9,9,9,9,-9.0,0,True,0.0010392753758655,0.0210367421390991,,0.0012301511804966,0.0196359570310985,0.000190875804631,-0.0014007851080005,12,1,2
256266,2018,2018-01-29,2018-01-29,1,2,1,1,1,35.86447,36.80591,Middle East,4,652,0,0,2,0,2,5,1,2,1.0,0,True,0.0021136544964962,0.0059667928196389,-0.0040631662197074,-0.0086241089275224,0.0099870084234383,-0.0107377634240187,0.0040202156037993,14,0,1
11932,2002,2002-06-27,2002-06-30,2,1,5,1,2,-14.0,49.5,Africa,0,580,9,3,1,0,13,13,13,13,13.0,3,True,-0.004431196872698,0.022308728395993,0.0130968427194298,0.0025736034700528,0.0211946237911564,0.0070048003427508,-0.0011141046048366,12,1,2
295250,2019,2019-01-01,2019-05-31,1,3,5,2,5,20.391694,93.171917,Asia,2,775,209,0,0,0,209,71,128,209,69.66666666666667,150,True,-0.0026718797193239,0.0134401600802584,0.0,0.002333416608915,0.01466911981328,0.0050052963282389,0.0012289597330216,14,1,2
282473,2019,2019-03-31,2019-03-31,3,1,2,1,1,35.0025,40.5117,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,False,0.0005782961916106,0.0100471768373726,,0.0053608505411043,0.0070130161885611,0.0047825543494937,-0.0030341606488115,14,1,0
377694,2001,2001-05-12,2001-05-12,1,1,3,1,1,1.5,-76.5,Americas,1,100,1,7,0,0,8,8,8,8,8.0,0,True,0.0010548875010361,0.0118262896270364,,0.0026217768462579,0.0123919181056378,0.0015668893452217,0.0005656284786014,12,1,2
233010,2016,2016-02-18,2016-02-18,3,1,1,1,1,7.69702,28.00446,Africa,0,626,0,0,4,0,4,4,4,4,4.0,0,True,0.0003069096517696,0.0200001116286065,0.0049465865402685,-0.0026321971897571,0.0160645260247759,-0.0029391068415268,-0.0039355856038306,14,0,1
468681,1995,1995-10-03,1995-10-03,1,2,1,1,1,37.73879,42.43844,Middle East,4,640,3,0,0,0,3,3,3,3,1.5,0,True,-0.0014304201526124,0.0091920272457652,0.0040602414425041,-0.0023833245808626,0.0085449786011419,-0.0009529044282501,-0.0006470486446232,7,0,1
281002,2014,2014-08-28,2014-08-28,1,2,1,1,1,33.46578,36.41947,Middle East,4,652,0,1,0,0,1,1,1,1,0.5,0,True,0.0019559994130067,0.006082334461757,-0.0048889442393122,0.0035881974630475,0.0060221261251779,0.0016321980500407,-6.0208336579059725e-05,14,1,0
402760,2017,2017-05-17,2017-05-17,1,1,1,1,1,32.71099,36.02743,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,True,0.0014137164606274,0.0061303689745228,-0.0081134786985708,0.0003604819938412,0.0051962497345101,-0.0010532344667862,-0.0009341192400126,14,1,0
133342,2008,2008-07-20,2008-07-20,1,-1,2,1,1,31.579996,64.377396,Asia,2,700,2,0,0,0,2,17,2,2,-2.0,0,True,-8.395764901774926e-05,0.0204751320223188,,0.005686732513342,0.0175709983399854,0.0057706901623597,-0.0029041336823334,13,1,1
229304,2016,2016-03-27,2016-03-27,1,1,1,1,1,9.13306,42.07833,Africa,0,530,0,0,0,0,0,1,0,0,0.0,0,True,0.0021582935361052,0.0104124958744499,,-0.0003694102685711,0.0112638412900763,-0.0025277038046764,0.0008513454156263,14,0,0
360056,2015,2015-08-25,2015-08-25,1,1,2,1,1,33.515076,36.371739,Middle East,4,652,0,1,0,0,1,1,1,1,1.0,0,True,-0.0130103102927141,0.019306120422609,0.001535165119551,0.0026534159784901,0.0230971468104305,0.0156637262712043,0.0037910263878215,14,1,0
86101,2004,2004-04-25,2004-04-25,1,-1,2,1,1,24.664034,94.062828,Asia,2,750,0,3,0,0,3,3,3,3,-3.0,0,True,-0.0006126704548351,0.0100467046326172,,-0.0087534352196293,0.0106452372577433,-0.0081407647647941,0.000598532625126,12,0,1
307016,2012,2012-08-29,2012-08-29,1,3,1,1,1,33.536111,36.366667,Middle East,4,652,1,3,7,0,11,11,11,11,3.6666666666666665,0,True,-0.0008012638335149,0.0065630825129982,-0.0017736711862016,-0.0015908979901264,0.008865739661642,-0.0007896341566115,0.0023026571486437,14,0,2
227104,2016,2016-08-21,2016-08-21,1,3,1,1,1,36.06166,36.87021,Middle East,4,652,0,0,7,2,9,9,9,9,3.0,0,True,0.0015041760740374,0.0073751157191636,,-0.00046232206666,0.0051217822909523,-0.0019664981406975,-0.0022533334282113,14,0,2
396721,2021,2021-05-03,2021-05-03,1,1,2,1,1,14.9961,-3.61399,Africa,0,432,0,1,0,0,1,1,1,1,1.0,0,True,-0.0002662439069762,0.0085994191026373,-0.0014219795601487,0.0006086907135058,0.010934325631155,0.0008749346204821,0.0023349065285177,14,1,0
421778,1994,1994-01-02,1994-01-02,1,2,2,1,1,43.343333,17.808056,Europe,3,346,1,0,2,0,3,3,3,3,1.5,0,True,0.0031133850771371,0.0118685654452162,,0.0004679872893733,0.014746396528787,-0.0026453977877637,0.0028778310835707,7,1,1
94518,1999,1999-01-07,1999-01-07,1,-1,3,1,1,24.966667,93.55,Asia,2,750,5,0,0,0,5,5,5,5,-5.0,0,False,0.002665491331517,0.0152292589057783,0.0092052155144731,-0.0061679516282486,0.0156703749772434,-0.0088334429597656,0.0004411160714651,11,0,2
543654,2018,2018-12-23,2018-12-23,2,2,1,1,1,2.81972,-60.67333,Americas,1,140,0,0,0,1,1,1,1,1,0.5,0,True,-0.0034126529996052,0.0109128587697798,,0.0010785203295948,0.0170544999261983,0.0044911733292001,0.0061416411564184,14,1,0
134982,1999,1999-05-08,1999-05-08,1,-1,1,1,1,34.821781,67.82502,Asia,2,700,0,0,0,4,4,4,4,4,-4.0,0,True,2.2306780319972493e-05,0.0146088350474488,,-0.0046969227058043,0.0156999217756085,-0.0047192294861243,0.0010910867281597,11,0,1
513030,2019,2019-09-29,2019-10-16,2,2,1,2,4,12.6,37.466666,Africa,0,530,0,0,0,19,19,19,19,19,9.5,17,True,-0.0010229206588806,0.0086879570822585,,-0.0020756118393236,0.0099643885179181,-0.0010526911804429,0.0012764314356595,14,0,2
288013,2019,2019-01-18,2019-01-18,3,4,3,1,1,6.104253,101.893325,Asia,2,800,0,0,2,0,2,2,2,2,0.5,0,False,0.0049541152719953,0.0097444118799326,0.0114318145935306,0.0007463268571122,0.0068600151390064,-0.0042077884148831,-0.0028843967409262,14,1,1
56673,2008,2008-09-11,2008-09-11,1,-1,3,1,1,34.757318,71.490673,Asia,2,770,2,0,0,9,11,59,11,11,-11.0,0,True,-0.0042700693281092,0.019680640547695,-0.0133441475709632,-0.0066564334774312,0.0335715927768294,-0.002386364149322,0.0138909522291344,13,0,2
19971,2005,2005-04-26,2005-04-26,3,-1,1,1,1,6.902266,0.632563,Africa,0,461,0,0,2,0,2,2,2,2,-2.0,0,True,-0.0033320457255712,0.0107600934997067,0.0001951631553717,-0.0007492999762769,0.0076346482302681,0.0025827457492942,-0.0031254452694386,12,0,1
135941,2004,2004-06-02,2004-06-02,3,-1,1,1,1,34.985958,63.129742,Asia,2,700,0,0,5,0,5,5,5,5,-5.0,0,True,0.0044552436918958,0.0127808007432959,-0.0025173187590762,-0.000510230328452,0.0150280932060073,-0.0049654740203478,0.0022472924627113,12,0,2
320901,2020,2020-01-02,2020-01-02,1,1,1,1,1,35.648379,36.676019,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,True,0.000807225643153,0.0056382629159713,0.0088347078667153,0.0006974272910746,0.0088730173668175,-0.0001097983520783,0.0032347544508462,14,1,0
79750,2013,2013-07-04,2013-07-04,1,-1,4,1,1,34.0,69.25,Asia,2,700,1,11,0,0,12,12,12,12,-12.0,0,True,-0.002448258775556,0.0160444085033684,0.0114375959872638,0.0059432730438145,0.0138066750090323,0.0083915318193706,-0.002237733494336,14,1,2
276760,2019,2019-01-26,2019-01-27,1,4,4,1,2,30.5,33.7,Middle East,4,651,0,2,0,0,2,2,0,2,0.5,1,True,0.0023517633313452,0.0076035136333832,,0.0017418970219839,0.0074256608618905,-0.0006098663093612,-0.0001778527714927,14,1,1
9675,1997,1997-09-10,1997-09-11,3,2,1,1,2,-3.069722,29.383056,Africa,0,516,0,0,29,0,29,50,20,29,14.5,1,True,-0.0004241288183644,0.0172740164159606,-0.0026244633223908,-0.0023800313381602,0.0152770128426281,-0.0019559025197958,-0.0019970035733325,11,0,2
